25,无,万科魅力之城二期  | 3室2厅 | 142.52平米 | 西 | 精装 | 有电梯,低楼层(共11层)2008年建板楼  -  成渝立交,距离2号线成渝立交站706米,房本满五年,万科魅力之城二期套三双卫室自住装修,300万,单价21050元/平米
26,无,御府花都  | 3室2厅 | 130.45平米 | 西 | 其他,中楼层(共25层)2005年建板塔结合  -  天府长城,距离1号线高新站1079米,房本满五年,御府花都套三双卫 客厅有阳台 有装修,280万,单价21465元/平米
27,无,清江南街9号  | 2室1厅 | 47.64平米 | 南 | 其他,低楼层(共7层)1996年建暂无数据  -  草堂,距离4号线草堂北路站425米,房本满五年,清江南街9号 多层套二 现在出租  提前预约看房,75万,单价15744元/平米
28,无,蜀都惠园  | 2室1厅 | 68.11平米 | 南 | 其他,高楼层(共31层)2010年建板楼  -  新华公园,无,无,蜀都惠园新上套二 朝南 户型方正,140万,单价20555元/平米
29,无,书香门第  | 3室2厅 | 121.14平米 | 南 | 其他 | 有电梯,低楼层(共22层)2004年建塔楼  -  花牌坊,无,无,书香门第，中间楼层，3室2卫带阳台，采光好，有装修,210万,单价17336元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,东洪广厦  | 2室2厅 | 73.77平米 | 西北 | 其他,低楼层(共33层)2013年建板塔结合  -  三圣乡,距离2号线洪河站984米,无,视野好，采光亮 套二简装 户型方正,124万,单价16810元/平米
1,随时看房,兴元华盛二期  | 3室2厅 | 109.9平米 | 西北 | 其他,中楼层(共18层)2009年建板楼  -  驷马桥,距离3号线昭觉寺南路站481米,房本满五年,兴元华盛，套三双卫，户型方正，采光好！,160万,单价14559元/平米
2,随时看房,蓝光富丽花城  | 3室1厅 | 83.08平米 | 东 | 其他,高楼层(共18层)2008年建板楼  -  动物园,无,房本满五年,富丽花城     标准套三    居家装修,148万,单价17815元/平米
3,无,西西里二期  | 2室1厅 | 81.81平米 | 西北 | 简装,中楼层(共34层)2009年建板塔结合  -  茶店子,无,房本满五年,满五年 户型方正  客厅带阳台,160万,单价19558元/平米
4,无,上锦雅筑  | 3室2厅 | 118平米 | 西 | 精装,高楼层(共18层)2006年建板塔结合  -  桐梓林,距离1号线火车南站站559米,房本满五年,此房户型方正，3室2厅，一厨2卫，厨房带生活阳台,220万,单价18645元/平米
5,随时看房,鹭岛国际一二期  | 4室2厅 | 189.01平米 | 西南 | 精装,中楼层(共14层)2006年建板楼  -  外双楠,距离7号线武侯大道站767米,房本满五年,鹭岛国际二期 居家四房 有装修 中间楼层,560万,单价29629元/平米
6,无,澳龙名城  | 3室2厅 | 104.8平米 | 东 东北 | 简装,低楼层(共33层)2009年建板塔结合  -  攀成钢,距离2号线东大路站1155米,房本满五年,澳龙套三双卫 带阳台 业主置换出售房主自荐,304万,单价29008元/平米
7,无,卓锦城五期  | 4室2厅 | 112平米 | 西南 | 精装,高楼层(共33层)2012年建塔楼  -  卓锦城,无,房本满五年,卓锦城五期 朝南套四 高层有采光 中等居家装修,288万,单价25715元/平米
8,无,上东一号一期  | 3室1厅 | 87.89平米 | 西 | 其他,中楼层(共18层)2008年建板塔结合  -  动物园,距离3号线动物园站469米,房本满五年,上东一号一期精装套三，对中庭。,145万,单价16498元/平米
9,随时看房,龙城1号  | 4室3厅 | 178.86平米 | 南 北 | 毛坯 | 无电梯,高楼层(共6层)2013年建板楼  -  大面,无,无,龙城一号  带花园洋房 套四三卫,290万,单价16214元/平米
10,随时看房,龙湖世纪峰景  | 4室2厅 | 381.43平米 | 东 | 毛坯,高楼层(共49层)2017年建板楼  -  新会展,无,房本满五年,龙湖世纪峰景+毛坯+高楼层+户型通透+视野开阔,650万,单价17042元/平米
11,随时看房,碧华邻  | 3室2厅 | 143.37平米 | 南 北 | 其他,中楼层(共18层)2007年建塔楼  -  光华泡小,无,房本满五年,碧华邻套三，南北通透双中庭，本单元总高11层一梯两户,375万,单价26157元/平米
12,随时看房,保利中心  | 3室2厅 | 129.61平米 | 南 | 其他,中楼层(共38层)2013年建塔楼  -  棕北,距离1号线倪家桥站452米,无,清水房，装修方便，采光好，有赠送16平米的阳台,370万,单价28548元/平米
13,随时看房,中铁西城西苑  | 4室2厅 | 95.12平米 | 南 | 其他 | 有电梯,高楼层(共18层)2014年建板塔结合  -  外光华,距离4号线中坝站157米,无,中铁西城西苑 跃层 有装修 赠送大,248万,单价26073元/平米
14,随时看房,珠江御景湾  | 4室2厅 | 140.77平米 | 西北 | 其他 | 有电梯,中楼层(共18层)2015年建板楼  -  珠江新城,距离4号线光华公园站1042米,无,珠江御景湾 中间楼层 空房出售,220万,单价15629元/平米
15,随时看房,锦天国际  | 2室2厅 | 88.67平米 | 西 | 其他,低楼层(共32层)2009年建板塔结合  -  太升路,距离4号线太升南路站427米,房本满五年,锦天国际  套二   可以看房,160万,单价18045元/平米
16,随时看房,万科金润华府  | 3室2厅 | 89.86平米 | 东南 | 精装,低楼层(共35层)2012年建塔楼  -  沙河堡,距离7号线狮子山站984米,无,金润华府小区，3室2厅 交通便利 小区环境安静,260万,单价28934元/平米
17,随时看房,麓山国际茵特拉肯B区  | 4室2厅 | 226.39平米 | 东南 西北 | 其他,高楼层(共29层)2006年建板塔结合  -  麓山,无,无,户型方正，4室2厅2厨3卫，满两年，没增值税,385万,单价17007元/平米
18,随时看房,卓锦城六期  | 4室2厅 | 132.67平米 | 西北 | 简装 | 有电梯,高楼层(共31层)2014年建板塔结合  -  卓锦城,无,无,卓锦城六期套四双卫 基本装修比较干净,319万,单价24045元/平米
19,随时看房,龙城1号  | 4室3厅 | 174.83平米 | 南 北 | 其他,低楼层(共6层)2013年建板楼  -  大面,无,房本满五年,龙城一号一期步梯洋房 四室三卫 清水房 有花园,320万,单价18304元/平米
20,随时看房,龙湖世纪峰景  | 4室2厅 | 378.48平米 | 东南 | 其他 | 有电梯,高楼层(共49层)2017年建板楼  -  新会展,无,房本满五年,龙湖世纪峰景 高楼层 大平层 带阳台,750万,单价19817元/平米
21,随时看房,绿地国际花都三期  | 4室2厅 | 126.72平米 | 西南 | 其他 | 有电梯,低楼层(共32层)2014年建板楼  -  郫县城区,无,无,此房位于绿地国际花都三期，对中庭，采光充足,128万,单价10102元/平米
22,随时看房,康郡  | 4室1厅 | 147.45平米 | 西 | 其他,高楼层(共11层)2006年建板楼  -  东光小区,距离7号线琉璃场站162米,房本满五年,康郡三期顶楼带花园套四双卫，带车位出售,350万,单价23737元/平米
23,无,金桔花园二期南苑  | 3室2厅 | 136.21平米 | 西北 | 精装 | 无电梯,低楼层(共7层)2006年建板楼  -  花照壁,无,房本满五年,标准三居室双卫错层带前后花园，不临街，自住装修,230万,单价16886元/平米
24,无,红枫岭三期  | 2室1厅 | 84.51平米 | 东南 | 其他,低楼层(共33层)2009年建板楼  -  东郊记忆,无,房本满五年,红枫岭三期套二，对中庭，带花园,162万,单价19170元/平米
25,无,锦绣东方一期  | 1室1厅 | 49.83平米 | 东 | 简装,低楼层(共33层)2008年建塔楼  -  万象城,无,房本满五年,东二环 锦绣东方 标准套一 低楼层,98万,单价19667元/平米
26,随时看房,优品道央作  | 2室2厅 | 90.27平米 | 南 | 简装,中楼层(共23层)2010年建板塔结合  -  优品道,距离7号线东坡路站412米,房本满五年,优品道央作 居家套二 带大平台 满两年,280万,单价31019元/平米
27,随时看房,红枫岭三期  | 2室2厅 | 88.81平米 | 东南 | 简装,中楼层(共33层)2009年建板楼  -  东郊记忆,无,房本满五年,红枫岭装修套二，东南朝向，随时可看房,155万,单价17453元/平米
28,随时看房,慕和南道  | 2室2厅 | 85.26平米 | 东南 | 精装,低楼层(共26层)2010年建板塔结合  -  华阳,无,房本满五年,客厅带阳台装修套二  客厅卧室东南向,165万,单价19353元/平米
29,随时看房,国嘉新视界  | 2室1厅 | 58.27平米 | 西北 | 其他,高楼层(共32层)2009年建塔楼  -  九眼桥,距离2号线牛市口站326米,无,国嘉新视界 小套二  明厨明卫,135万,单价23169元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,通瑞月光湖  | 2室1厅 | 45.47平米 | 东 | 其他 | 有电梯,中楼层(共23层)2012年建塔楼  -  公兴,无,无,通瑞月光湖，户型方正，保养较好。,75万,单价16495元/平米
1,随时看房,锦城名都  | 2室1厅 | 60.91平米 | 东南 | 简装,低楼层(共33层)2008年建板塔结合  -  营门口,距离7号线花照壁站700米,房本满五年,客厅有阳台 客厅朝东南，小套二，有钥匙可随时看房。,143万,单价23478元/平米
2,随时看房,金科一城  | 2室1厅 | 66.4平米 | 东 | 其他,低楼层(共20层)2009年建塔楼  -  动物园,距离3号线动物园站768米,无,金科一城标准套二带家电家具出售。,125万,单价18826元/平米
3,随时看房,蓝谷地天域  | 4室2厅 | 120.08平米 | 西北 | 其他,低楼层(共32层)2011年建塔楼  -  蓝谷地,无,无,客厅卧室带一个长阳台，对中庭的，出租装修,228万,单价18988元/平米
4,随时看房,东胜街13号  | 2室1厅 | 70.53平米 | 南 | 其他 | 无电梯,中楼层(共7层)1996年建板楼  -  宽窄巷子,距离2号线人民公园站411米,房本满五年,东胜街小区，两室一厅，中楼层，安静不临街房主自荐,160万,单价22686元/平米
5,随时看房,华宇阳光水岸  | 2室1厅 | 75平米 | 南 北 | 简装 | 有电梯,中楼层(共21层)2010年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站711米,房本满五年,华宇阳光水岸，对小区中庭的标准套二出售！,137万,单价18267元/平米
6,随时看房,金琴路南二巷2号  | 3室1厅 | 65.44平米 | 南 | 其他 | 无电梯,高楼层(共7层)1997年建板楼  -  石人小区,距离2号线白果林站499米,房本满五年,金琴路套三，清水房，不临街，户型方正,86万,单价13142元/平米
7,随时看房,华油苑  | 3室2厅 | 89.38平米 | 西南 | 其他 | 无电梯,低楼层(共7层)1999年建板楼  -  李家沱,距离3号线前锋路站353米,房本满五年,石油局单位房，巴适又便宜的套三,140万,单价15664元/平米
8,随时看房,保利心语花园二期  | 3室1厅 | 136.29平米 | 北 | 其他 | 有电梯,中楼层(共32层)2012年建板塔结合  -  大源,无,无,保利心语花园二期 三房 有赠送可改四房 对中庭,365万,单价26782元/平米
9,随时看房,中铁丽景书香  | 2室1厅 | 81.04平米 | 东北 | 其他,中楼层(共33层)2016年建塔楼  -  温江大学城,无,无,居家装修对中庭，标准套二，保养好,105万,单价12957元/平米
10,随时看房,御景台  | 2室2厅 | 83.2平米 | 南 | 其他 | 有电梯,中楼层(共16层)2005年建板楼  -  四河,距离1号线四河站269米,房本满五年,御景台带大阳台套二，可以直接拎包入住,160万,单价19231元/平米
11,随时看房,绿地468公馆一期  | 2室2厅 | 76.95平米 | 西北 | 其他,高楼层(共33层)2015年建塔楼  -  三圣乡,无,无,绿地468公馆一期，套二装修带家具家电,185万,单价24042元/平米
12,随时看房,成南领寓  | 2室2厅 | 90.41平米 | 西北 | 其他 | 有电梯,中楼层(共31层)板楼  -  南湖,无,房本满五年,天府新区  华阳成南领寓   装修套二  中间楼层,110万,单价12167元/平米
13,随时看房,交大数字三区  | 2室2厅 | 66.19平米 | 北 | 其他,高楼层(共18层)暂无数据  -  大丰,无,无,交大数字三区 套二单卫 带装修 出售,92万,单价13900元/平米
14,随时看房,花间兰庭  | 3室2厅 | 93.22平米 | 东 | 其他,中楼层(共14层)2009年建板楼  -  外双楠,距离7号线龙爪堰站1021米,房本满五年,置信楼盘  电梯套三 中庭位置 全明三居  看房有钥匙,230万,单价24673元/平米
15,随时看房,蓝谷地天域  | 3室2厅 | 117.66平米 | 东南 | 简装 | 有电梯,高楼层(共32层)2011年建塔楼  -  蓝谷地,无,无,蓝谷地天域套三双卫，东南朝向，采光好，客厅带阳台！,210万,单价17849元/平米
16,随时看房,万景峰二期  | 3室2厅 | 81平米 | 东北 | 其他,高楼层(共33层)2012年建板楼  -  高新西,无,无,万景峰套三双卫 紧凑户型 满两年 无增值税房主自荐,120万,单价14815元/平米
17,随时看房,漫城  | 2室2厅 | 82.33平米 | 南 | 其他,中楼层(共11层)2009年建板楼  -  温江老城,无,房本满五年,满城装修套二  满两年  安静不吵闹  采光充足,88万,单价10689元/平米
18,随时看房,上锦雅筑  | 2室2厅 | 86.22平米 | 东 | 简装 | 有电梯,中楼层(共18层)2006年建板塔结合  -  桐梓林,距离1号线火车南站站606米,房本满五年,上锦雅筑 套二单卫 有阳台 采光好,165万,单价19138元/平米
19,随时看房,四季映像  | 3室1厅 | 69.19平米 | 东南 | 其他,中楼层(共18层)2012年建板塔结合  -  大面,无,无,四季映像简装套三，中间楼层，户型方正,106万,单价15321元/平米
20,随时看房,五岳合福地广场  | 2室1厅 | 69.7平米 | 北 | 其他 | 有电梯,低楼层(共27层)2013年建板楼  -  大丰,无,无,家乐福旁 福地广场套二 卧室均有阳台,88万,单价12626元/平米
21,随时看房,蓝光凯丽美域  | 2室2厅 | 74.25平米 | 东 | 精装 | 有电梯,高楼层(共31层)2010年建塔楼  -  金沙,距离4号线清江西路站822米,房本满五年,东南朝向，带中 央空调和暖气，安静客厅带大阳台,228万,单价30708元/平米
22,随时看房,蓝光凯丽美域  | 3室2厅 | 87.01平米 | 南 | 其他,中楼层(共31层)2010年建塔楼  -  金沙,距离4号线清江西路站988米,房本满五年,蓝光凯丽美域小套三 中间楼层 采光充足 安静不临街,262万,单价30112元/平米
23,随时看房,金上城  | 2室1厅 | 81.63平米 | 南 | 其他,中楼层(共33层)2007年建板塔结合  -  龙泉驿城区,距离2号线龙平路站742米,无,金上城，套二出售，清水带大阳台,115万,单价14088元/平米
24,随时看房,置信丽都花园城C区  | 3室2厅 | 128.96平米 | 东南 | 其他 | 有电梯,高楼层(共13层)2006年建板楼  -  新双楠,无,房本满五年,置信丽都花园城   套三双卫  东南朝向,240万,单价18611元/平米
25,随时看房,天鹅湖北苑  | 2室1厅 | 79平米 | 北 | 其他,低楼层(共31层)2007年建板塔结合  -  新会展,距离1号线世纪城站260米,房本满五年,天鹅湖北苑  套二 有阳台  卧室带窗户,150万,单价18988元/平米
26,随时看房,东山国际新城H区二期  | 3室2厅 | 97.36平米 | 西南 东北 | 其他,中楼层(共22层)2015年建板塔结合  -  东山,无,无,东山国际新城H区套三单卫装修房,135万,单价13867元/平米
27,随时看房,锦江城市花园二期  | 2室1厅 | 47.05平米 | 西北 | 其他 | 有电梯,高楼层(共34层)2010年建塔楼  -  三圣乡,无,房本满五年,居家装修，有家具家电，主卧有阳台。,98万,单价20829元/平米
